temperature,year,statistics,country,iso3
26.3,2011,FebAverage,SriLanka,LKA
27.5,2011,MarAverage,SriLanka,LKA
27.6,2011,AprAverage,SriLanka,LKA
28.5,2011,MayAverage,SriLanka,LKA
28.5,2011,JunAverage,SriLanka,LKA
28.1,2011,JulAverage,SriLanka,LKA
27.8,2011,AugAverage,SriLanka,LKA
27.7,2011,SepAverage,SriLanka,LKA
27.7,2011,OctAverage,SriLanka,LKA
26.4,2011,NovAverage,SriLanka,LKA
25.9,2011,DecAverage,SriLanka,LKA
25.8,2012,JanAverage,SriLanka,LKA
26.7,2012,FebAverage,SriLanka,LKA
28.0,2012,MarAverage,SriLanka,LKA
28.4,2012,AprAverage,SriLanka,LKA
28.6,2012,MayAverage,SriLanka,LKA
28.4,2012,JunAverage,SriLanka,LKA
28.4,2012,JulAverage,SriLanka,LKA
27.6,2012,AugAverage,SriLanka,LKA
27.9,2012,SepAverage,SriLanka,LKA
27.2,2012,OctAverage,SriLanka,LKA
26.8,2012,NovAverage,SriLanka,LKA
26.1,2012,DecAverage,SriLanka,LKA
25.9,2013,JanAverage,SriLanka,LKA
26.5,2013,FebAverage,SriLanka,LKA
27.7,2013,MarAverage,SriLanka,LKA
28.8,2013,AprAverage,SriLanka,LKA
28.5,2013,MayAverage,SriLanka,LKA
27.6,2013,JunAverage,SriLanka,LKA
27.4,2013,JulAverage,SriLanka,LKA
27.5,2013,AugAverage,SriLanka,LKA
27.4,2013,SepAverage,SriLanka,LKA
27.4,2013,OctAverage,SriLanka,LKA
26.8,2013,NovAverage,SriLanka,LKA
25.8,2013,DecAverage,SriLanka,LKA
25.9,2014,JanAverage,SriLanka,LKA
26.5,2014,FebAverage,SriLanka,LKA
27.7,2014,MarAverage,SriLanka,LKA
28.4,2014,AprAverage,SriLanka,LKA
28.5,2014,MayAverage,SriLanka,LKA
29.1,2014,JunAverage,SriLanka,LKA
28.5,2014,JulAverage,SriLanka,LKA
27.7,2014,AugAverage,SriLanka,LKA
27.7,2014,SepAverage,SriLanka,LKA
27.0,2014,OctAverage,SriLanka,LKA
26.1,2014,NovAverage,SriLanka,LKA
25.8,2014,DecAverage,SriLanka,LKA
26.0,2015,JanAverage,SriLanka,LKA
26.5,2015,FebAverage,SriLanka,LKA
27.6,2015,MarAverage,SriLanka,LKA
27.7,2015,AprAverage,SriLanka,LKA
28.1,2015,MayAverage,SriLanka,LKA
28.3,2015,JunAverage,SriLanka,LKA
28.5,2015,JulAverage,SriLanka,LKA
28.1,2015,AugAverage,SriLanka,LKA
27.7,2015,SepAverage,SriLanka,LKA
27.2,2015,OctAverage,SriLanka,LKA
26.4,2015,NovAverage,SriLanka,LKA
26.5,2015,DecAverage,SriLanka,LKA
26.2,2016,JanAverage,SriLanka,LKA
27.5,2016,FebAverage,SriLanka,LKA
28.5,2016,MarAverage,SriLanka,LKA
29.3,2016,AprAverage,SriLanka,LKA
28.4,2016,MayAverage,SriLanka,LKA
28.0,2016,JunAverage,SriLanka,LKA
28.2,2016,JulAverage,SriLanka,LKA
28.4,2016,AugAverage,SriLanka,LKA
27.9,2016,SepAverage,SriLanka,LKA
27.9,2016,OctAverage,SriLanka,LKA
26.6,2016,NovAverage,SriLanka,LKA
26.2,2016,DecAverage,SriLanka,LKA
25.8,2017,JanAverage,SriLanka,LKA
26.1,2017,FebAverage,SriLanka,LKA
27.7,2017,MarAverage,SriLanka,LKA
28.9,2017,AprAverage,SriLanka,LKA
28.7,2017,MayAverage,SriLanka,LKA
28.3,2017,JunAverage,SriLanka,LKA
28.5,2017,JulAverage,SriLanka,LKA
27.9,2017,AugAverage,SriLanka,LKA
27.5,2017,SepAverage,SriLanka,LKA
27.6,2017,OctAverage,SriLanka,LKA
26.5,2017,NovAverage,SriLanka,LKA
26.2,2017,DecAverage,SriLanka,LKA
25.6,2018,JanAverage,SriLanka,LKA
26.7,2018,FebAverage,SriLanka,LKA
27.7,2018,MarAverage,SriLanka,LKA
28.3,2018,AprAverage,SriLanka,LKA
27.9,2018,MayAverage,SriLanka,LKA
28.0,2018,JunAverage,SriLanka,LKA
28.1,2018,JulAverage,SriLanka,LKA
27.7,2018,AugAverage,SriLanka,LKA
27.7,2018,SepAverage,SriLanka,LKA
27.2,2018,OctAverage,SriLanka,LKA
26.6,2018,NovAverage,SriLanka,LKA
26.6,2018,DecAverage,SriLanka,LKA
25.9,2019,JanAverage,SriLanka,LKA
27.3,2019,FebAverage,SriLanka,LKA
28.2,2019,MarAverage,SriLanka,LKA
29.3,2019,AprAverage,SriLanka,LKA
29.1,2019,MayAverage,SriLanka,LKA
29.2,2019,JunAverage,SriLanka,LKA
28.5,2019,JulAverage,SriLanka,LKA
27.8,2019,AugAverage,SriLanka,LKA
27.5,2019,SepAverage,SriLanka,LKA
26.7,2019,OctAverage,SriLanka,LKA
26.9,2019,NovAverage,SriLanka,LKA
26.3,2019,DecAverage,SriLanka,LKA
26.7,2020,JanAverage,SriLanka,LKA
27.4,2020,FebAverage,SriLanka,LKA
28.0,2020,MarAverage,SriLanka,LKA
28.7,2020,AprAverage,SriLanka,LKA
28.9,2020,MayAverage,SriLanka,LKA
28.7,2020,JunAverage,SriLanka,LKA
27.9,2020,JulAverage,SriLanka,LKA
27.9,2020,AugAverage,SriLanka,LKA
27.3,2020,SepAverage,SriLanka,LKA
27.7,2020,OctAverage,SriLanka,LKA
26.9,2020,NovAverage,SriLanka,LKA
26.1,2020,DecAverage,SriLanka,LKA
23.8,1991,JanAverage,St.KittsandNevis,KNA
23.6,1991,FebAverage,St.KittsandNevis,KNA
24.0,1991,MarAverage,St.KittsandNevis,KNA
24.4,1991,AprAverage,St.KittsandNevis,KNA
25.3,1991,MayAverage,St.KittsandNevis,KNA
26.0,1991,JunAverage,St.KittsandNevis,KNA
26.2,1991,JulAverage,St.KittsandNevis,KNA
26.3,1991,AugAverage,St.KittsandNevis,KNA
26.0,1991,SepAverage,St.KittsandNevis,KNA
25.3,1991,OctAverage,St.KittsandNevis,KNA
24.7,1991,NovAverage,St.KittsandNevis,KNA
23.6,1991,DecAverage,St.KittsandNevis,KNA
23.3,1992,JanAverage,St.KittsandNevis,KNA
23.6,1992,FebAverage,St.KittsandNevis,KNA
23.8,1992,MarAverage,St.KittsandNevis,KNA
24.7,1992,AprAverage,St.KittsandNevis,KNA
24.9,1992,MayAverage,St.KittsandNevis,KNA
25.7,1992,JunAverage,St.KittsandNevis,KNA
25.9,1992,JulAverage,St.KittsandNevis,KNA
25.9,1992,AugAverage,St.KittsandNevis,KNA
25.7,1992,SepAverage,St.KittsandNevis,KNA
25.8,1992,OctAverage,St.KittsandNevis,KNA
24.8,1992,NovAverage,St.KittsandNevis,KNA
24.1,1992,DecAverage,St.KittsandNevis,KNA
23.6,1993,JanAverage,St.KittsandNevis,KNA
23.4,1993,FebAverage,St.KittsandNevis,KNA
23.8,1993,MarAverage,St.KittsandNevis,KNA
24.8,1993,AprAverage,St.KittsandNevis,KNA
25.5,1993,MayAverage,St.KittsandNevis,KNA
26.1,1993,JunAverage,St.KittsandNevis,KNA
26.0,1993,JulAverage,St.KittsandNevis,KNA
26.3,1993,AugAverage,St.KittsandNevis,KNA
25.9,1993,SepAverage,St.KittsandNevis,KNA
25.7,1993,OctAverage,St.KittsandNevis,KNA
25.0,1993,NovAverage,St.KittsandNevis,KNA
24.2,1993,DecAverage,St.KittsandNevis,KNA
23.6,1994,JanAverage,St.KittsandNevis,KNA
23.2,1994,FebAverage,St.KittsandNevis,KNA
23.8,1994,MarAverage,St.KittsandNevis,KNA
24.3,1994,AprAverage,St.KittsandNevis,KNA
25.1,1994,MayAverage,St.KittsandNevis,KNA
25.7,1994,JunAverage,St.KittsandNevis,KNA
26.0,1994,JulAverage,St.KittsandNevis,KNA
26.1,1994,AugAverage,St.KittsandNevis,KNA
25.8,1994,SepAverage,St.KittsandNevis,KNA
25.6,1994,OctAverage,St.KittsandNevis,KNA
25.2,1994,NovAverage,St.KittsandNevis,KNA
24.3,1994,DecAverage,St.KittsandNevis,KNA
23.5,1995,JanAverage,St.KittsandNevis,KNA
23.6,1995,FebAverage,St.KittsandNevis,KNA
23.3,1995,MarAverage,St.KittsandNevis,KNA
24.5,1995,AprAverage,St.KittsandNevis,KNA
25.6,1995,MayAverage,St.KittsandNevis,KNA
26.0,1995,JunAverage,St.KittsandNevis,KNA
26.2,1995,JulAverage,St.KittsandNevis,KNA
26.5,1995,AugAverage,St.KittsandNevis,KNA
26.4,1995,SepAverage,St.KittsandNevis,KNA
25.6,1995,OctAverage,St.KittsandNevis,KNA
25.2,1995,NovAverage,St.KittsandNevis,KNA
24.6,1995,DecAverage,St.KittsandNevis,KNA
23.7,1996,JanAverage,St.KittsandNevis,KNA
23.8,1996,FebAverage,St.KittsandNevis,KNA
23.9,1996,MarAverage,St.KittsandNevis,KNA
24.3,1996,AprAverage,St.KittsandNevis,KNA
24.8,1996,MayAverage,St.KittsandNevis,KNA
25.5,1996,JunAverage,St.KittsandNevis,KNA
25.9,1996,JulAverage,St.KittsandNevis,KNA
26.0,1996,AugAverage,St.KittsandNevis,KNA
26.1,1996,SepAverage,St.KittsandNevis,KNA
25.7,1996,OctAverage,St.KittsandNevis,KNA
25.0,1996,NovAverage,St.KittsandNevis,KNA
23.5,1996,DecAverage,St.KittsandNevis,KNA
23.4,1997,JanAverage,St.KittsandNevis,KNA
23.4,1997,FebAverage,St.KittsandNevis,KNA
23.1,1997,MarAverage,St.KittsandNevis,KNA
24.0,1997,AprAverage,St.KittsandNevis,KNA
25.2,1997,MayAverage,St.KittsandNevis,KNA
26.2,1997,JunAverage,St.KittsandNevis,KNA
26.0,1997,JulAverage,St.KittsandNevis,KNA
26.2,1997,AugAverage,St.KittsandNevis,KNA
26.4,1997,SepAverage,St.KittsandNevis,KNA
26.0,1997,OctAverage,St.KittsandNevis,KNA
25.6,1997,NovAverage,St.KittsandNevis,KNA
24.9,1997,DecAverage,St.KittsandNevis,KNA
24.2,1998,JanAverage,St.KittsandNevis,KNA
24.0,1998,FebAverage,St.KittsandNevis,KNA
24.4,1998,MarAverage,St.KittsandNevis,KNA
24.9,1998,AprAverage,St.KittsandNevis,KNA
25.5,1998,MayAverage,St.KittsandNevis,KNA
26.2,1998,JunAverage,St.KittsandNevis,KNA
26.3,1998,JulAverage,St.KittsandNevis,KNA
27.0,1998,AugAverage,St.KittsandNevis,KNA
26.6,1998,SepAverage,St.KittsandNevis,KNA
26.0,1998,OctAverage,St.KittsandNevis,KNA
25.5,1998,NovAverage,St.KittsandNevis,KNA
24.7,1998,DecAverage,St.KittsandNevis,KNA
23.6,1999,JanAverage,St.KittsandNevis,KNA
22.6,1999,FebAverage,St.KittsandNevis,KNA
23.7,1999,MarAverage,St.KittsandNevis,KNA
24.2,1999,AprAverage,St.KittsandNevis,KNA
25.6,1999,MayAverage,St.KittsandNevis,KNA
25.8,1999,JunAverage,St.KittsandNevis,KNA
26.1,1999,JulAverage,St.KittsandNevis,KNA
26.4,1999,AugAverage,St.KittsandNevis,KNA
26.3,1999,SepAverage,St.KittsandNevis,KNA
25.6,1999,OctAverage,St.KittsandNevis,KNA
25.1,1999,NovAverage,St.KittsandNevis,KNA
24.0,1999,DecAverage,St.KittsandNevis,KNA
23.3,2000,JanAverage,St.KittsandNevis,KNA
23.2,2000,FebAverage,St.KittsandNevis,KNA
23.0,2000,MarAverage,St.KittsandNevis,KNA
24.2,2000,AprAverage,St.KittsandNevis,KNA
24.9,2000,MayAverage,St.KittsandNevis,KNA
25.6,2000,JunAverage,St.KittsandNevis,KNA
26.2,2000,JulAverage,St.KittsandNevis,KNA
26.3,2000,AugAverage,St.KittsandNevis,KNA
26.0,2000,SepAverage,St.KittsandNevis,KNA
25.6,2000,OctAverage,St.KittsandNevis,KNA
25.1,2000,NovAverage,St.KittsandNevis,KNA
24.0,2000,DecAverage,St.KittsandNevis,KNA
23.4,2001,JanAverage,St.KittsandNevis,KNA
23.2,2001,FebAverage,St.KittsandNevis,KNA
23.7,2001,MarAverage,St.KittsandNevis,KNA
24.3,2001,AprAverage,St.KittsandNevis,KNA
25.5,2001,MayAverage,St.KittsandNevis,KNA
26.1,2001,JunAverage,St.KittsandNevis,KNA
26.2,2001,JulAverage,St.KittsandNevis,KNA
26.5,2001,AugAverage,St.KittsandNevis,KNA
26.4,2001,SepAverage,St.KittsandNevis,KNA
25.6,2001,OctAverage,St.KittsandNevis,KNA
25.1,2001,NovAverage,St.KittsandNevis,KNA
24.7,2001,DecAverage,St.KittsandNevis,KNA
24.1,2002,JanAverage,St.KittsandNevis,KNA
23.5,2002,FebAverage,St.KittsandNevis,KNA
24.1,2002,MarAverage,St.KittsandNevis,KNA
24.4,2002,AprAverage,St.KittsandNevis,KNA
25.3,2002,MayAverage,St.KittsandNevis,KNA
26.0,2002,JunAverage,St.KittsandNevis,KNA
26.4,2002,JulAverage,St.KittsandNevis,KNA
26.8,2002,AugAverage,St.KittsandNevis,KNA
26.4,2002,SepAverage,St.KittsandNevis,KNA
25.8,2002,OctAverage,St.KittsandNevis,KNA
25.4,2002,NovAverage,St.KittsandNevis,KNA
24.6,2002,DecAverage,St.KittsandNevis,KNA
23.9,2003,JanAverage,St.KittsandNevis,KNA
24.0,2003,FebAverage,St.KittsandNevis,KNA
24.1,2003,MarAverage,St.KittsandNevis,KNA
24.7,2003,AprAverage,St.KittsandNevis,KNA
25.5,2003,MayAverage,St.KittsandNevis,KNA
25.7,2003,JunAverage,St.KittsandNevis,KNA
25.9,2003,JulAverage,St.KittsandNevis,KNA
26.2,2003,AugAverage,St.KittsandNevis,KNA
26.2,2003,SepAverage,St.KittsandNevis,KNA
25.9,2003,OctAverage,St.KittsandNevis,KNA
25.3,2003,NovAverage,St.KittsandNevis,KNA
24.4,2003,DecAverage,St.KittsandNevis,KNA
23.4,2004,JanAverage,St.KittsandNevis,KNA
23.5,2004,FebAverage,St.KittsandNevis,KNA
23.7,2004,MarAverage,St.KittsandNevis,KNA
24.4,2004,AprAverage,St.KittsandNevis,KNA
24.6,2004,MayAverage,St.KittsandNevis,KNA
25.7,2004,JunAverage,St.KittsandNevis,KNA
25.9,2004,JulAverage,St.KittsandNevis,KNA
26.4,2004,AugAverage,St.KittsandNevis,KNA
26.1,2004,SepAverage,St.KittsandNevis,KNA
25.6,2004,OctAverage,St.KittsandNevis,KNA
24.9,2004,NovAverage,St.KittsandNevis,KNA
24.4,2004,DecAverage,St.KittsandNevis,KNA
23.5,2005,JanAverage,St.KittsandNevis,KNA
23.3,2005,FebAverage,St.KittsandNevis,KNA
24.4,2005,MarAverage,St.KittsandNevis,KNA
25.4,2005,AprAverage,St.KittsandNevis,KNA
25.8,2005,MayAverage,St.KittsandNevis,KNA
26.1,2005,JunAverage,St.KittsandNevis,KNA
26.4,2005,JulAverage,St.KittsandNevis,KNA
26.6,2005,AugAverage,St.KittsandNevis,KNA
26.7,2005,SepAverage,St.KittsandNevis,KNA
26.0,2005,OctAverage,St.KittsandNevis,KNA
24.9,2005,NovAverage,St.KittsandNevis,KNA
23.9,2005,DecAverage,St.KittsandNevis,KNA
23.2,2006,JanAverage,St.KittsandNevis,KNA
23.3,2006,FebAverage,St.KittsandNevis,KNA
23.8,2006,MarAverage,St.KittsandNevis,KNA
24.4,2006,AprAverage,St.KittsandNevis,KNA
25.6,2006,MayAverage,St.KittsandNevis,KNA
25.9,2006,JunAverage,St.KittsandNevis,KNA
26.0,2006,JulAverage,St.KittsandNevis,KNA
26.2,2006,AugAverage,St.KittsandNevis,KNA
26.4,2006,SepAverage,St.KittsandNevis,KNA
26.0,2006,OctAverage,St.KittsandNevis,KNA
25.3,2006,NovAverage,St.KittsandNevis,KNA
24.4,2006,DecAverage,St.KittsandNevis,KNA
23.6,2007,JanAverage,St.KittsandNevis,KNA
23.6,2007,FebAverage,St.KittsandNevis,KNA
24.4,2007,MarAverage,St.KittsandNevis,KNA
24.8,2007,AprAverage,St.KittsandNevis,KNA
25.8,2007,MayAverage,St.KittsandNevis,KNA
26.0,2007,JunAverage,St.KittsandNevis,KNA
26.2,2007,JulAverage,St.KittsandNevis,KNA
26.0,2007,AugAverage,St.KittsandNevis,KNA
25.8,2007,SepAverage,St.KittsandNevis,KNA
25.4,2007,OctAverage,St.KittsandNevis,KNA
24.9,2007,NovAverage,St.KittsandNevis,KNA
23.8,2007,DecAverage,St.KittsandNevis,KNA
23.3,2008,JanAverage,St.KittsandNevis,KNA
23.1,2008,FebAverage,St.KittsandNevis,KNA
23.0,2008,MarAverage,St.KittsandNevis,KNA
23.6,2008,AprAverage,St.KittsandNevis,KNA
24.9,2008,MayAverage,St.KittsandNevis,KNA
25.9,2008,JunAverage,St.KittsandNevis,KNA
26.1,2008,JulAverage,St.KittsandNevis,KNA
26.5,2008,AugAverage,St.KittsandNevis,KNA
26.0,2008,SepAverage,St.KittsandNevis,KNA
25.3,2008,OctAverage,St.KittsandNevis,KNA
25.0,2008,NovAverage,St.KittsandNevis,KNA
23.9,2008,DecAverage,St.KittsandNevis,KNA
23.8,2009,JanAverage,St.KittsandNevis,KNA
23.3,2009,FebAverage,St.KittsandNevis,KNA
23.3,2009,MarAverage,St.KittsandNevis,KNA
23.9,2009,AprAverage,St.KittsandNevis,KNA
25.0,2009,MayAverage,St.KittsandNevis,KNA
26.0,2009,JunAverage,St.KittsandNevis,KNA
26.6,2009,JulAverage,St.KittsandNevis,KNA
26.7,2009,AugAverage,St.KittsandNevis,KNA
26.7,2009,SepAverage,St.KittsandNevis,KNA
26.2,2009,OctAverage,St.KittsandNevis,KNA
25.5,2009,NovAverage,St.KittsandNevis,KNA
24.9,2009,DecAverage,St.KittsandNevis,KNA
23.9,2010,JanAverage,St.KittsandNevis,KNA
24.6,2010,FebAverage,St.KittsandNevis,KNA
25.0,2010,MarAverage,St.KittsandNevis,KNA
25.2,2010,AprAverage,St.KittsandNevis,KNA
25.9,2010,MayAverage,St.KittsandNevis,KNA
26.3,2010,JunAverage,St.KittsandNevis,KNA
26.4,2010,JulAverage,St.KittsandNevis,KNA
26.7,2010,AugAverage,St.KittsandNevis,KNA
26.2,2010,SepAverage,St.KittsandNevis,KNA
25.7,2010,OctAverage,St.KittsandNevis,KNA
25.2,2010,NovAverage,St.KittsandNevis,KNA
24.0,2010,DecAverage,St.KittsandNevis,KNA
23.7,2011,JanAverage,St.KittsandNevis,KNA
23.7,2011,FebAverage,St.KittsandNevis,KNA
23.4,2011,MarAverage,St.KittsandNevis,KNA
24.0,2011,AprAverage,St.KittsandNevis,KNA
25.2,2011,MayAverage,St.KittsandNevis,KNA
26.1,2011,JunAverage,St.KittsandNevis,KNA
26.0,2011,JulAverage,St.KittsandNevis,KNA
26.4,2011,AugAverage,St.KittsandNevis,KNA
26.3,2011,SepAverage,St.KittsandNevis,KNA
25.8,2011,OctAverage,St.KittsandNevis,KNA
25.1,2011,NovAverage,St.KittsandNevis,KNA
24.1,2011,DecAverage,St.KittsandNevis,KNA
23.6,2012,JanAverage,St.KittsandNevis,KNA
23.5,2012,FebAverage,St.KittsandNevis,KNA
23.7,2012,MarAverage,St.KittsandNevis,KNA
24.4,2012,AprAverage,St.KittsandNevis,KNA
24.8,2012,MayAverage,St.KittsandNevis,KNA
26.3,2012,JunAverage,St.KittsandNevis,KNA
26.2,2012,JulAverage,St.KittsandNevis,KNA
26.4,2012,AugAverage,St.KittsandNevis,KNA
26.5,2012,SepAverage,St.KittsandNevis,KNA
26.2,2012,OctAverage,St.KittsandNevis,KNA
26.0,2012,NovAverage,St.KittsandNevis,KNA
24.6,2012,DecAverage,St.KittsandNevis,KNA
24.0,2013,JanAverage,St.KittsandNevis,KNA
23.9,2013,FebAverage,St.KittsandNevis,KNA
24.3,2013,MarAverage,St.KittsandNevis,KNA
24.5,2013,AprAverage,St.KittsandNevis,KNA
25.2,2013,MayAverage,St.KittsandNevis,KNA
25.7,2013,JunAverage,St.KittsandNevis,KNA
26.2,2013,JulAverage,St.KittsandNevis,KNA
26.5,2013,AugAverage,St.KittsandNevis,KNA
26.6,2013,SepAverage,St.KittsandNevis,KNA
26.1,2013,OctAverage,St.KittsandNevis,KNA
25.1,2013,NovAverage,St.KittsandNevis,KNA
24.5,2013,DecAverage,St.KittsandNevis,KNA
24.1,2014,JanAverage,St.KittsandNevis,KNA
23.9,2014,FebAverage,St.KittsandNevis,KNA
24.0,2014,MarAverage,St.KittsandNevis,KNA
24.8,2014,AprAverage,St.KittsandNevis,KNA
25.1,2014,MayAverage,St.KittsandNevis,KNA
26.6,2014,JunAverage,St.KittsandNevis,KNA
26.6,2014,JulAverage,St.KittsandNevis,KNA
26.3,2014,AugAverage,St.KittsandNevis,KNA
26.1,2014,SepAverage,St.KittsandNevis,KNA
26.1,2014,OctAverage,St.KittsandNevis,KNA
25.5,2014,NovAverage,St.KittsandNevis,KNA
24.4,2014,DecAverage,St.KittsandNevis,KNA
24.1,2015,JanAverage,St.KittsandNevis,KNA
24.1,2015,FebAverage,St.KittsandNevis,KNA
23.7,2015,MarAverage,St.KittsandNevis,KNA
24.6,2015,AprAverage,St.KittsandNevis,KNA
25.5,2015,MayAverage,St.KittsandNevis,KNA
26.3,2015,JunAverage,St.KittsandNevis,KNA
26.4,2015,JulAverage,St.KittsandNevis,KNA
26.8,2015,AugAverage,St.KittsandNevis,KNA
26.8,2015,SepAverage,St.KittsandNevis,KNA
26.7,2015,OctAverage,St.KittsandNevis,KNA
25.5,2015,NovAverage,St.KittsandNevis,KNA
25.0,2015,DecAverage,St.KittsandNevis,KNA
24.0,2016,JanAverage,St.KittsandNevis,KNA
24.2,2016,FebAverage,St.KittsandNevis,KNA
24.0,2016,MarAverage,St.KittsandNevis,KNA
24.9,2016,AprAverage,St.KittsandNevis,KNA
25.5,2016,MayAverage,St.KittsandNevis,KNA
26.2,2016,JunAverage,St.KittsandNevis,KNA
26.4,2016,JulAverage,St.KittsandNevis,KNA
26.7,2016,AugAverage,St.KittsandNevis,KNA
26.3,2016,SepAverage,St.KittsandNevis,KNA
26.2,2016,OctAverage,St.KittsandNevis,KNA
25.5,2016,NovAverage,St.KittsandNevis,KNA
25.1,2016,DecAverage,St.KittsandNevis,KNA
23.6,2017,JanAverage,St.KittsandNevis,KNA
23.9,2017,FebAverage,St.KittsandNevis,KNA
23.8,2017,MarAverage,St.KittsandNevis,KNA
24.7,2017,AprAverage,St.KittsandNevis,KNA
25.6,2017,MayAverage,St.KittsandNevis,KNA
26.0,2017,JunAverage,St.KittsandNevis,KNA
26.4,2017,JulAverage,St.KittsandNevis,KNA
26.8,2017,AugAverage,St.KittsandNevis,KNA
26.6,2017,SepAverage,St.KittsandNevis,KNA
25.8,2017,OctAverage,St.KittsandNevis,KNA
25.6,2017,NovAverage,St.KittsandNevis,KNA
24.6,2017,DecAverage,St.KittsandNevis,KNA
24.0,2018,JanAverage,St.KittsandNevis,KNA
23.1,2018,FebAverage,St.KittsandNevis,KNA
23.9,2018,MarAverage,St.KittsandNevis,KNA
24.3,2018,AprAverage,St.KittsandNevis,KNA
24.5,2018,MayAverage,St.KittsandNevis,KNA
26.0,2018,JunAverage,St.KittsandNevis,KNA
25.9,2018,JulAverage,St.KittsandNevis,KNA
26.4,2018,AugAverage,St.KittsandNevis,KNA
26.2,2018,SepAverage,St.KittsandNevis,KNA
25.7,2018,OctAverage,St.KittsandNevis,KNA
25.4,2018,NovAverage,St.KittsandNevis,KNA
24.1,2018,DecAverage,St.KittsandNevis,KNA
23.7,2019,JanAverage,St.KittsandNevis,KNA
23.5,2019,FebAverage,St.KittsandNevis,KNA
23.9,2019,MarAverage,St.KittsandNevis,KNA
24.5,2019,AprAverage,St.KittsandNevis,KNA
25.2,2019,MayAverage,St.KittsandNevis,KNA
26.4,2019,JunAverage,St.KittsandNevis,KNA
26.5,2019,JulAverage,St.KittsandNevis,KNA
26.9,2019,AugAverage,St.KittsandNevis,KNA
26.8,2019,SepAverage,St.KittsandNevis,KNA
26.1,2019,OctAverage,St.KittsandNevis,KNA
25.8,2019,NovAverage,St.KittsandNevis,KNA
25.2,2019,DecAverage,St.KittsandNevis,KNA
24.1,2020,JanAverage,St.KittsandNevis,KNA
24.5,2020,FebAverage,St.KittsandNevis,KNA
23.8,2020,MarAverage,St.KittsandNevis,KNA
24.8,2020,AprAverage,St.KittsandNevis,KNA
26.0,2020,MayAverage,St.KittsandNevis,KNA
26.5,2020,JunAverage,St.KittsandNevis,KNA
26.5,2020,JulAverage,St.KittsandNevis,KNA
27.0,2020,AugAverage,St.KittsandNevis,KNA
26.7,2020,SepAverage,St.KittsandNevis,KNA
25.7,2020,OctAverage,St.KittsandNevis,KNA
25.0,2020,NovAverage,St.KittsandNevis,KNA
24.0,2020,DecAverage,St.KittsandNevis,KNA
25.1,1991,JanAverage,St.Lucia,LCA
24.9,1991,FebAverage,St.Lucia,LCA
25.5,1991,MarAverage,St.Lucia,LCA
25.9,1991,AprAverage,St.Lucia,LCA
26.9,1991,MayAverage,St.Lucia,LCA
27.4,1991,JunAverage,St.Lucia,LCA
27.2,1991,JulAverage,St.Lucia,LCA
27.1,1991,AugAverage,St.Lucia,LCA
26.7,1991,SepAverage,St.Lucia,LCA
26.1,1991,OctAverage,St.Lucia,LCA
25.9,1991,NovAverage,St.Lucia,LCA
24.8,1991,DecAverage,St.Lucia,LCA
24.6,1992,JanAverage,St.Lucia,LCA
24.7,1992,FebAverage,St.Lucia,LCA
25.2,1992,MarAverage,St.Lucia,LCA
26.1,1992,AprAverage,St.Lucia,LCA
26.7,1992,MayAverage,St.Lucia,LCA
26.9,1992,JunAverage,St.Lucia,LCA
26.8,1992,JulAverage,St.Lucia,LCA
26.7,1992,AugAverage,St.Lucia,LCA
26.4,1992,SepAverage,St.Lucia,LCA
26.5,1992,OctAverage,St.Lucia,LCA
25.9,1992,NovAverage,St.Lucia,LCA
25.3,1992,DecAverage,St.Lucia,LCA
25.0,1993,JanAverage,St.Lucia,LCA
24.7,1993,FebAverage,St.Lucia,LCA
25.4,1993,MarAverage,St.Lucia,LCA
26.5,1993,AprAverage,St.Lucia,LCA
27.2,1993,MayAverage,St.Lucia,LCA
27.6,1993,JunAverage,St.Lucia,LCA
27.1,1993,JulAverage,St.Lucia,LCA
27.1,1993,AugAverage,St.Lucia,LCA
26.8,1993,SepAverage,St.Lucia,LCA
26.7,1993,OctAverage,St.Lucia,LCA
26.1,1993,NovAverage,St.Lucia,LCA
25.4,1993,DecAverage,St.Lucia,LCA
24.8,1994,JanAverage,St.Lucia,LCA
24.2,1994,FebAverage,St.Lucia,LCA
25.2,1994,MarAverage,St.Lucia,LCA
25.8,1994,AprAverage,St.Lucia,LCA
26.4,1994,MayAverage,St.Lucia,LCA
26.7,1994,JunAverage,St.Lucia,LCA
26.8,1994,JulAverage,St.Lucia,LCA
26.9,1994,AugAverage,St.Lucia,LCA
26.6,1994,SepAverage,St.Lucia,LCA
26.5,1994,OctAverage,St.Lucia,LCA
26.3,1994,NovAverage,St.Lucia,LCA
25.5,1994,DecAverage,St.Lucia,LCA
24.8,1995,JanAverage,St.Lucia,LCA
24.7,1995,FebAverage,St.Lucia,LCA
25.0,1995,MarAverage,St.Lucia,LCA
26.0,1995,AprAverage,St.Lucia,LCA
27.3,1995,MayAverage,St.Lucia,LCA
27.3,1995,JunAverage,St.Lucia,LCA
27.1,1995,JulAverage,St.Lucia,LCA
27.3,1995,AugAverage,St.Lucia,LCA
27.1,1995,SepAverage,St.Lucia,LCA
26.5,1995,OctAverage,St.Lucia,LCA
26.3,1995,NovAverage,St.Lucia,LCA
25.7,1995,DecAverage,St.Lucia,LCA
24.9,1996,JanAverage,St.Lucia,LCA
25.2,1996,FebAverage,St.Lucia,LCA
25.3,1996,MarAverage,St.Lucia,LCA
